300053, 欧比特, 0, 0.3155, 
600206, 有研新材, 0, 0.3151, 
300274, 阳光电源, 0, 0.3146, 
002923, 润都股份, 0, 0.3146, 
300166, 东方国信, 0, 0.3145, 
002023, 海特高新, 0, 0.3142, 
300127, 银河磁体, 0, 0.3132, 
000966, 长源电力, 0, 0.3128, 
600779, 水井坊, 0, 0.3124, 
300691, 联合光电, 0, 0.3124, 
002780, 三夫户外, 0, 0.3119, 
603223, 恒通股份, 0, 0.3119, 
600992, 贵绳股份, 0, 0.3111, 
688258, 卓易信息, 0, 0.3110, 
603931, 格林达, 0, 0.3102, 
605319, 无锡振华, 0, 0.3098, 
300324, 旋极信息, 0, 0.3097, 
002614, 奥佳华, 0, 0.3095, 
600257, 大湖股份, 0, 0.3091, 
688221, 前沿生物-U, 0, 0.3083, 
300721, 怡达股份, 0, 0.3080, 
300342, 天银机电, 0, 0.3080, 
300623, 捷捷微电, 0, 0.3072, 
002527, 新时达, 0, 0.3069, 
300316, 晶盛机电, 0, 0.3069, 
688665, 四方光电, 0, 0.3063, 
300099, 精准信息, 0, 0.3058, 
300546, 雄帝科技, 0, 0.3057, 
600281, 太化股份, 0, 0.3052, 
600348, XD华阳股, 0, 0.3043, 
600389, 江山股份, 0, 0.3033, 
300793, 佳禾智能, 0, 0.3028, 
600765, 中航重机, 0, 0.3017, 
300615, 欣天科技, 0, 0.3016, 
688611, 杭州柯林, 0, 0.3012, 
300478, 杭州高新, 0, 0.3009, 
300775, 三角防务, 0, 0.3008, 
300915, 海融科技, 0, 0.3007, 
002646, 青青稞酒, 0, 0.3004, 
300831, 派瑞股份, 0, 0.3003, 
300376, 易事特, 0, 0.3002, 
688378, 奥来德, 0, 0.2987, 
300411, 金盾股份, 0, 0.2984, 
601012, 隆基股份, 0, 0.2981, 
300297, 蓝盾股份, 0, 0.2979, 
300398, 飞凯材料, 0, 0.2978, 
300637, 扬帆新材, 0, 0.2976, 
300726, 宏达电子, 0, 0.2971, 
600703, 三安光电, 0, 0.2970, 
688607, 康众医疗, 0, 0.2969, 
002676, 顺威股份, 0, 0.2969, 
600654, ST中安, 0, 0.2968, 
300444, 双杰电气, 0, 0.2967, 
300276, 三丰智能, 0, 0.2965, 
600293, 三峡新材, 0, 0.2964, 
002284, 亚太股份, 0, 0.2962, 
002021, ST中捷, 0, 0.2961, 
000733, 振华科技, 0, 0.2954, 
300222, 科大智能, 0, 0.2948, 
600165, 新日恒力, 0, 0.2944, 
300547, 川环科技, 0, 0.2943, 
603565, 中谷物流, 0, 0.2941, 
600500, 中化国际, 0, 0.2939, 
